,status,age,education,profession,device,account_balance,loan,mortgage,credit,positive,n_contact,l_call_duration,subscribed,p_campain,month
455,single,30,master,retired,cellular,0.07799780088973178,False,True,False,True,0.04838709677419355,0.15584415584415584,False,False,5
456,married,31,master,teacher,cellular,0.07659561590219004,True,True,False,True,0.0,0.16883116883116883,False,False,7
457,married,32,master,scientist,cellular,0.07712017431479558,False,True,False,True,0.0967741935483871,0.18181818181818182,False,False,7
458,single,41,master,manager,cellular,0.10216783851671023,False,True,False,True,0.0,0.29870129870129875,True,False,1
459,divorced,57,doctoral,manager,cellular,0.13152293429905884,False,True,False,True,0.04838709677419355,0.5064935064935066,False,False,3
460,married,36,master,teacher,cellular,0.07549606076807458,True,True,False,True,0.06451612903225806,0.2337662337662338,False,False,7
461,married,39,master,manager,cellular,0.09986785163067054,False,False,False,True,0.0,0.27272727272727276,True,False,3
462,divorced,51,master,technician,cellular,0.20186419989710586,False,False,False,True,0.016129032258064516,0.42857142857142855,False,False,8
463,married,36,doctoral,manager,cellular,0.07300440830819825,False,False,False,True,0.016129032258064516,0.2337662337662338,False,False,10
464,married,45,master,scientist,telephone,0.08901352755444816,True,True,False,True,0.04838709677419355,0.3506493506493507,False,False,7
465,married,79,bachelor,architect,cellular,0.07280265507258074,False,False,False,True,0.0,0.7922077922077921,False,False,8
466,married,32,doctoral,manager,cellular,0.14815748857572303,True,False,False,True,0.03225806451612903,0.18181818181818182,False,False,7
467,single,28,doctoral,scientist,cellular,0.07436624264861649,True,True,False,True,0.016129032258064516,0.12987012987012986,False,False,2
468,married,58,master,accountant,cellular,0.08393943367866763,False,False,False,True,0.016129032258064516,0.5194805194805194,False,True,8
469,married,29,master,engineer,cellular,0.07962191443645278,False,True,False,True,0.0,0.14285714285714285,False,True,5
470,married,34,master,scientist,cellular,0.1282444442202742,False,False,False,True,0.03225806451612903,0.2077922077922078,False,False,11
471,married,35,master,teacher,cellular,0.08786353411142832,False,True,False,True,0.03225806451612903,0.2207792207792208,False,True,2
472,married,47,master,technician,cellular,0.07614167112205063,False,False,False,True,0.0,0.3766233766233767,True,True,5
473,married,50,master,engineer,telephone,0.09081921901322493,False,True,False,True,0.03225806451612903,0.41558441558441556,False,False,11
474,single,32,doctoral,manager,cellular,0.07403334980984759,True,True,False,True,0.0,0.18181818181818182,False,False,11
475,married,52,master,self-employed,cellular,0.07366010632395519,False,False,False,True,0.03225806451612903,0.44155844155844154,True,True,11
476,married,29,master,teacher,cellular,0.07283291805792337,False,True,False,True,0.0,0.14285714285714285,False,False,7
477,married,39,master,manager,cellular,0.07280265507258074,False,True,False,True,0.3225806451612903,0.27272727272727276,False,False,7
478,married,53,doctoral,manager,cellular,0.08016664817262008,False,False,False,True,0.03225806451612903,0.45454545454545453,False,False,1
479,married,60,bachelor,architect,unknown,0.07426536603080773,False,False,False,True,0.0,0.5454545454545454,False,False,6
480,married,59,bachelor,accountant,cellular,0.08574512513744441,False,True,False,True,0.03225806451612903,0.5324675324675325,False,False,8
481,married,34,master,engineer,unknown,0.1147673280810241,True,True,False,True,0.0,0.2077922077922078,False,False,5
482,single,36,master,student,cellular,0.08456486870908193,False,False,False,True,0.0,0.2337662337662338,True,False,11
483,single,31,doctoral,scientist,cellular,0.08081225852659613,False,False,False,True,0.0,0.16883116883116883,True,False,6
484,divorced,47,master,retired,cellular,0.07282283039614248,True,True,False,True,0.04838709677419355,0.3766233766233767,False,False,7
485,married,44,doctoral,manager,cellular,0.09444068959255936,False,False,False,True,0.016129032258064516,0.3376623376623377,True,False,7
486,married,43,master,accountant,telephone,0.08061050529097862,False,False,False,True,0.0,0.32467532467532473,True,False,10
487,married,29,doctoral,manager,cellular,0.07503202832615428,False,True,False,True,0.0,0.14285714285714285,False,True,1
488,single,32,master,teacher,cellular,0.08075173255591088,False,True,False,True,0.016129032258064516,0.18181818181818182,False,False,11
489,married,60,bachelor,accountant,unknown,0.07283291805792337,False,False,False,True,0.0,0.5454545454545454,False,False,6
490,married,65,master,accountant,cellular,0.08387890770798238,False,False,False,True,0.0,0.6103896103896105,False,True,9
491,married,31,master,teacher,unknown,0.07305484661710263,False,True,False,True,0.0,0.16883116883116883,False,False,5
492,single,30,doctoral,manager,unknown,0.07280265507258074,True,False,False,True,0.0,0.15584415584415584,False,False,7
493,married,32,master,technician,cellular,0.10433668579959852,False,False,False,True,0.0,0.18181818181818182,False,False,1
494,married,44,doctoral,manager,cellular,0.08903370287800992,False,False,False,True,0.016129032258064516,0.3376623376623377,False,False,8
495,married,41,bachelor,engineer,cellular,0.0842017128849704,False,False,False,True,0.016129032258064516,0.29870129870129875,False,False,7
496,single,59,doctoral,manager,unknown,0.0810745377328989,True,False,False,True,0.016129032258064516,0.5324675324675325,False,False,6
497,divorced,32,master,technician,unknown,0.07405352513340933,True,True,False,True,0.0,0.18181818181818182,False,False,5
498,single,35,doctoral,student,cellular,0.08305171944195056,False,True,False,True,0.016129032258064516,0.2207792207792208,False,True,11
499,married,46,doctoral,manager,cellular,0.07280265507258074,False,False,False,True,0.0,0.3636363636363637,False,False,5
500,single,27,master,unemployed,cellular,0.09318981953173075,False,False,False,True,0.0,0.11688311688311687,False,False,1
501,married,37,master,teacher,cellular,0.06734523004912692,False,True,False,False,0.016129032258064516,0.24675324675324678,False,False,7
502,single,24,master,scientist,unknown,0.07238906093956483,False,True,False,False,0.0,0.07792207792207789,False,False,5
503,married,46,doctoral,retired,telephone,0.0764846516226004,False,True,False,True,0.04838709677419355,0.3636363636363637,False,False,7
504,married,41,bachelor,engineer,unknown,0.07238906093956483,True,True,False,False,0.04838709677419355,0.29870129870129875,False,False,5
505,single,32,master,engineer,cellular,0.07328686283806278,False,True,False,True,0.0,0.18181818181818182,False,True,5
506,single,39,master,scientist,unknown,0.07280265507258074,False,True,False,True,0.0,0.27272727272727276,False,False,5
507,divorced,53,master,scientist,unknown,0.0817806740575602,False,True,False,True,0.0,0.45454545454545453,False,False,5
508,single,38,doctoral,scientist,cellular,0.07481009976697503,False,False,False,True,0.03225806451612903,0.25974025974025977,False,False,8
509,single,24,doctoral,manager,unknown,0.08127629096851642,False,True,False,True,0.0,0.07792207792207789,False,False,6
510,single,47,master,scientist,unknown,0.07608114515136538,False,False,False,True,0.016129032258064516,0.3766233766233767,False,False,6
511,single,45,master,scientist,cellular,0.07229827198353694,False,False,False,False,0.03225806451612903,0.3506493506493507,False,True,1
512,divorced,39,master,teacher,telephone,0.07546579778273195,True,True,False,True,0.016129032258064516,0.27272727272727276,False,False,7
513,single,35,master,scientist,cellular,0.08611836862333681,True,True,False,True,0.0,0.2207792207792208,False,False,5
514,married,33,doctoral,manager,cellular,0.08147804420413393,False,True,False,True,0.0,0.19480519480519481,False,False,4
515,married,37,master,scientist,unknown,0.07280265507258074,False,True,False,True,0.08064516129032258,0.24675324675324678,False,False,5
516,married,30,master,technician,cellular,0.07218730770394731,False,True,False,False,0.0,0.15584415584415584,False,False,7
517,married,46,doctoral,student,cellular,0.09478367009310913,False,False,False,True,0.0,0.3636363636363637,True,True,11
518,married,44,doctoral,manager,telephone,0.07280265507258074,False,True,False,True,0.016129032258064516,0.3376623376623377,False,False,7
519,married,39,doctoral,retired,cellular,0.0795714761275484,False,False,False,True,0.0,0.27272727272727276,False,False,8
520,single,29,bachelor,teacher,unknown,0.07367019398573606,False,True,False,True,0.016129032258064516,0.14285714285714285,False,False,5
521,married,55,doctoral,manager,cellular,0.07312546024956876,True,False,False,True,0.03225806451612903,0.4805194805194805,False,False,7
522,single,33,master,scientist,cellular,0.07417457707477984,False,True,False,True,0.03225806451612903,0.19480519480519481,False,True,4
523,single,26,doctoral,teacher,cellular,0.0739829115009432,False,True,False,True,0.0967741935483871,0.10389610389610388,False,True,5
524,single,35,bachelor,engineer,cellular,0.09132360210226872,False,False,False,True,0.0,0.2207792207792208,False,True,11
525,single,28,doctoral,scientist,cellular,0.07280265507258074,False,True,False,True,0.016129032258064516,0.12987012987012986,False,False,4
526,single,33,master,engineer,unknown,0.19531730740131747,False,True,False,True,0.3870967741935484,0.19480519480519481,False,False,6
527,single,29,master,teacher,cellular,0.07280265507258074,False,False,False,True,0.0,0.14285714285714285,False,False,7
528,single,27,master,engineer,cellular,0.07349870373546116,True,False,False,True,0.0,0.11688311688311687,False,False,7
529,single,42,master,manager,unknown,0.08097366111509015,False,True,False,True,0.0,0.31168831168831174,False,True,9
530,married,36,doctoral,manager,cellular,0.09391613117995382,False,True,False,True,0.06451612903225806,0.2337662337662338,False,False,11
531,married,37,master,engineer,cellular,0.07483027509053677,False,True,False,True,0.016129032258064516,0.24675324675324678,False,True,5
532,single,54,master,scientist,cellular,0.07484036275231765,False,False,False,True,0.016129032258064516,0.4675324675324675,False,False,8
533,divorced,53,bachelor,scientist,cellular,0.06522682107514301,True,True,False,False,0.0,0.45454545454545453,False,False,7
534,married,30,master,engineer,unknown,0.07805832686041704,True,True,False,True,0.016129032258064516,0.15584415584415584,False,False,6
535,married,45,master,scientist,cellular,0.0818714630135881,False,True,False,True,0.08064516129032258,0.3506493506493507,False,True,11
536,single,36,doctoral,scientist,cellular,0.0770697360058912,False,True,False,True,0.03225806451612903,0.2337662337662338,False,True,4
537,single,48,master,accountant,unknown,0.10419545853466626,False,False,False,True,0.0,0.3896103896103896,False,False,6
538,married,55,master,teacher,cellular,0.08145786888057219,True,True,False,True,0.03225806451612903,0.4805194805194805,False,False,8
539,single,30,master,teacher,cellular,0.07298423298463651,False,True,False,True,0.08064516129032258,0.15584415584415584,False,True,4
540,married,50,master,technician,unknown,0.07371054463285956,False,True,False,True,0.0,0.41558441558441556,False,False,6
541,married,46,master,engineer,unknown,0.06718382746063291,False,True,False,False,0.0,0.3636363636363637,False,False,5
542,married,39,doctoral,manager,cellular,0.08194207664605423,False,True,False,True,0.016129032258064516,0.27272727272727276,False,False,7
543,divorced,52,master,teacher,unknown,0.07480001210519414,False,True,False,True,0.03225806451612903,0.44155844155844154,False,False,5
544,divorced,70,bachelor,architect,cellular,0.0847060959740142,False,False,False,True,0.0,0.6753246753246753,True,False,8
545,single,29,doctoral,manager,unknown,0.0738215089124492,True,True,False,True,0.016129032258064516,0.14285714285714285,False,False,5
546,divorced,57,doctoral,accountant,telephone,0.07712017431479558,False,False,False,True,0.0,0.5064935064935066,False,False,11
547,married,35,doctoral,manager,unknown,0.07550614842985545,False,True,False,True,0.0967741935483871,0.2207792207792208,False,False,6
548,married,32,master,engineer,cellular,0.07820964178713018,False,True,False,True,0.03225806451612903,0.18181818181818182,False,False,7
549,married,48,bachelor,technician,cellular,0.07283291805792337,False,True,False,True,0.0,0.3896103896103896,False,True,2
550,single,25,doctoral,manager,telephone,0.07421492772190336,False,True,False,True,0.03225806451612903,0.09090909090909088,False,False,7
551,married,58,bachelor,engineer,cellular,0.07322633686737752,False,False,False,True,0.016129032258064516,0.5194805194805194,False,False,8
552,married,35,doctoral,manager,cellular,0.07621228475451676,False,False,False,True,0.04838709677419355,0.2207792207792208,False,False,11
553,married,31,doctoral,manager,cellular,0.08060041762919774,True,True,False,True,0.03225806451612903,0.16883116883116883,False,False,8
554,divorced,40,master,scientist,cellular,0.06939302539064471,False,True,False,False,0.06451612903225806,0.28571428571428575,False,False,5
555,married,54,doctoral,manager,cellular,0.07280265507258074,False,False,False,True,0.06451612903225806,0.4675324675324675,False,False,7
556,married,39,master,engineer,cellular,0.0708153857017482,False,True,False,False,0.0,0.27272727272727276,False,False,5
557,married,32,master,scientist,unknown,0.07215704471860468,False,True,True,False,0.016129032258064516,0.18181818181818182,False,False,5
558,married,36,doctoral,scientist,cellular,0.07334738880874803,False,False,False,True,0.016129032258064516,0.2337662337662338,False,False,8
559,married,37,master,scientist,unknown,0.08297101814770355,False,True,False,True,0.06451612903225806,0.24675324675324678,False,False,5
560,married,51,bachelor,engineer,unknown,0.09039553721842815,False,False,False,True,0.0,0.42857142857142855,False,False,6
561,married,38,master,engineer,unknown,0.06928206111105507,False,True,False,False,0.0,0.25974025974025977,False,False,5
562,married,33,bachelor,engineer,telephone,0.07277239208723811,False,True,False,True,0.016129032258064516,0.19480519480519481,False,False,4
563,single,35,doctoral,manager,cellular,0.07336756413230978,False,True,False,True,0.04838709677419355,0.2207792207792208,False,True,5
564,married,36,master,engineer,unknown,0.06965530459694748,True,True,True,False,0.03225806451612903,0.2337662337662338,False,False,5
565,married,34,master,scientist,unknown,0.0748201874287559,False,True,False,True,0.08064516129032258,0.2077922077922078,False,False,5
566,married,57,bachelor,engineer,cellular,0.07280265507258074,False,False,False,True,0.03225806451612903,0.5064935064935066,False,False,7
567,single,45,master,technician,unknown,0.06969565524407098,True,False,False,False,0.0,0.3506493506493507,False,False,6
568,single,38,master,accountant,unknown,0.07320616154381578,False,False,False,True,0.0,0.25974025974025977,False,False,5
569,married,44,master,engineer,unknown,0.07916796965631337,True,False,False,True,0.016129032258064516,0.3376623376623377,False,False,7
570,married,42,doctoral,student,telephone,0.0689390806105053,False,True,False,False,0.0967741935483871,0.31168831168831174,False,False,7
571,divorced,61,doctoral,student,cellular,0.5502315118378711,False,False,False,True,0.03225806451612903,0.5584415584415585,True,True,2
572,single,28,doctoral,manager,cellular,0.07449738225176787,False,False,False,True,0.0,0.12987012987012986,True,True,6
573,single,32,doctoral,technician,cellular,0.07405352513340933,True,False,False,True,0.04838709677419355,0.18181818181818182,False,False,7
574,single,39,bachelor,engineer,unknown,0.07280265507258074,False,False,False,True,0.016129032258064516,0.27272727272727276,False,False,6
575,married,38,master,engineer,cellular,0.0739022102066962,True,True,False,True,0.016129032258064516,0.25974025974025977,False,False,7
576,divorced,48,doctoral,manager,cellular,0.07338773945587153,True,False,False,True,0.08064516129032258,0.3896103896103896,False,False,7
577,divorced,30,bachelor,engineer,cellular,0.07060354480434981,True,False,False,False,0.016129032258064516,0.15584415584415584,False,False,7
578,married,35,master,technician,cellular,0.07556667440054071,False,False,False,True,0.0,0.2207792207792208,True,False,3
579,married,40,master,technician,cellular,0.07280265507258074,False,False,False,True,0.11290322580645161,0.28571428571428575,False,False,7
580,married,37,master,scientist,cellular,0.07403334980984759,False,True,False,True,0.03225806451612903,0.24675324675324678,False,False,5
581,single,49,bachelor,engineer,cellular,0.07793727491904652,False,True,False,True,0.016129032258064516,0.40259740259740256,True,False,7
582,married,31,doctoral,engineer,cellular,0.08172014808687496,True,True,False,True,0.016129032258064516,0.16883116883116883,False,False,3
583,married,44,bachelor,architect,telephone,0.07499167767903078,False,True,False,True,0.03225806451612903,0.3376623376623377,False,False,7
584,married,42,master,engineer,unknown,0.05769133772482877,False,True,False,False,0.0,0.31168831168831174,False,False,5
585,married,34,master,teacher,cellular,0.08256751167646852,False,False,False,True,0.0,0.2077922077922078,True,True,5
586,married,47,master,engineer,cellular,0.07307502194066438,True,False,False,True,0.016129032258064516,0.3766233766233767,False,False,7
587,married,41,master,student,cellular,0.07280265507258074,False,True,True,True,0.0,0.29870129870129875,True,False,11
588,divorced,46,bachelor,engineer,unknown,0.09029466060061939,False,True,False,True,0.03225806451612903,0.3636363636363637,False,False,5
589,married,46,master,technician,unknown,0.09200956310336827,False,True,False,True,0.03225806451612903,0.3636363636363637,False,False,6
590,married,58,bachelor,accountant,unknown,0.11903440901433458,False,False,False,True,0.08064516129032258,0.5194805194805194,False,False,6
591,married,47,bachelor,engineer,cellular,0.08033813842289497,True,False,False,True,0.0,0.3766233766233767,False,False,7
592,married,51,master,engineer,unknown,0.07196537914476804,False,True,False,False,0.04838709677419355,0.42857142857142855,False,False,6
593,married,36,master,engineer,cellular,0.07351887905902292,True,True,False,True,0.016129032258064516,0.2337662337662338,False,False,6
594,married,57,doctoral,manager,unknown,0.0922516669861093,False,True,False,True,0.03225806451612903,0.5064935064935066,False,False,5
595,divorced,34,doctoral,manager,cellular,0.07304475895532175,True,False,False,True,0.0,0.2077922077922078,False,False,11
596,divorced,49,master,scientist,cellular,0.07590965490109049,True,False,False,True,0.03225806451612903,0.40259740259740256,False,False,11
597,single,49,master,scientist,cellular,0.07598026853355662,False,False,False,True,0.03225806451612903,0.40259740259740256,False,False,1
598,single,38,doctoral,manager,telephone,0.22675046151052652,False,True,False,True,0.0,0.25974025974025977,False,True,1
599,married,47,bachelor,scientist,unknown,0.08529118035730499,True,True,False,True,0.016129032258064516,0.3766233766233767,False,False,6
600,married,37,master,engineer,cellular,0.07330703816162452,False,True,False,True,0.016129032258064516,0.24675324675324678,False,True,4
601,divorced,41,doctoral,manager,cellular,0.07218730770394731,True,True,True,False,0.33870967741935487,0.29870129870129875,False,False,8
602,divorced,77,bachelor,accountant,telephone,0.07860306059658433,False,False,False,True,0.0967741935483871,0.7662337662337662,False,False,4
603,married,50,master,technician,telephone,0.08407057328181902,True,True,False,True,0.016129032258064516,0.41558441558441556,False,False,11
604,married,42,master,engineer,unknown,0.07599035619533749,False,True,False,True,0.3225806451612903,0.31168831168831174,False,False,5
605,married,60,master,student,cellular,0.08814598864129285,False,False,False,True,0.16129032258064518,0.5454545454545454,False,False,8
606,divorced,32,doctoral,manager,cellular,0.0776144697420585,False,True,False,True,0.0,0.18181818181818182,False,True,9
607,married,54,master,scientist,cellular,0.09300824161967498,True,False,False,True,0.016129032258064516,0.4675324675324675,False,False,8
608,divorced,38,master,teacher,unknown,0.07271186611655285,False,True,False,True,0.016129032258064516,0.25974025974025977,False,False,6
609,married,35,master,teacher,cellular,0.09929285490916062,True,False,False,True,0.016129032258064516,0.2207792207792208,True,True,7
610,single,39,master,scientist,cellular,0.07342809010299503,False,False,False,True,0.03225806451612903,0.27272727272727276,False,False,8
611,married,35,master,scientist,cellular,0.07102722659914659,False,False,False,False,0.04838709677419355,0.2207792207792208,False,False,7
612,married,56,bachelor,accountant,unknown,0.07008907405352514,False,True,False,False,0.0,0.4935064935064935,False,False,5
613,married,33,master,scientist,cellular,0.07634342435766815,False,False,False,True,0.016129032258064516,0.19480519480519481,False,False,8
614,married,52,master,scientist,unknown,0.07280265507258074,True,True,False,True,0.016129032258064516,0.44155844155844154,False,False,5
615,divorced,54,bachelor,accountant,cellular,0.07559693738588334,False,True,False,True,0.03225806451612903,0.4675324675324675,False,False,7
616,married,59,master,accountant,cellular,0.07428554135436947,False,False,False,True,0.0,0.5324675324675325,False,False,7
617,single,30,doctoral,manager,cellular,0.07781622297767601,False,True,False,True,0.016129032258064516,0.15584415584415584,False,False,8
618,divorced,49,doctoral,manager,unknown,0.07433597966327386,False,True,False,True,0.0,0.40259740259740256,False,False,5
619,single,30,master,scientist,cellular,0.07393247319203883,False,False,False,True,0.04838709677419355,0.15584415584415584,False,False,8
620,single,42,doctoral,manager,cellular,0.0829104921770183,True,True,False,True,0.016129032258064516,0.31168831168831174,False,True,11
621,married,39,master,self-employed,unknown,0.06866671374242166,False,True,False,False,0.016129032258064516,0.27272727272727276,False,False,5
622,married,50,bachelor,accountant,telephone,0.07293379467573212,True,False,False,True,0.04838709677419355,0.41558441558441556,False,False,7
623,single,35,master,scientist,cellular,0.08156883316016182,False,False,False,True,0.016129032258064516,0.2207792207792208,False,False,4
624,married,66,bachelor,accountant,cellular,0.0763232490341064,False,False,False,True,0.016129032258064516,0.6233766233766234,False,False,9
625,married,41,doctoral,manager,unknown,0.07483027509053677,False,True,False,True,0.0,0.29870129870129875,False,False,5
626,divorced,51,master,retired,cellular,0.07281274273436161,True,True,False,True,0.0,0.42857142857142855,False,False,7
627,married,50,doctoral,manager,cellular,0.07489080106122203,True,False,False,True,0.016129032258064516,0.41558441558441556,False,False,7
628,married,32,master,scientist,cellular,0.07433597966327386,False,True,False,True,0.04838709677419355,0.18181818181818182,False,True,5
629,married,52,master,engineer,unknown,0.07785657362479952,False,False,False,True,0.03225806451612903,0.44155844155844154,False,False,5
630,divorced,43,master,scientist,unknown,0.07612149579848888,False,True,False,True,0.016129032258064516,0.32467532467532473,False,False,6
631,divorced,58,master,manager,cellular,0.07571798932725385,True,False,False,True,0.016129032258064516,0.5194805194805194,False,False,11
632,married,29,master,architect,cellular,0.07357940502970818,False,True,False,True,0.016129032258064516,0.14285714285714285,False,False,7
633,married,33,master,manager,cellular,0.10948139330784519,False,True,False,True,0.016129032258064516,0.19480519480519481,False,False,4
634,single,47,master,technician,cellular,0.08682450494799812,False,True,False,True,0.0,0.3766233766233767,False,True,4
635,married,56,master,architect,telephone,0.07842148268452856,False,True,False,True,0.0,0.4935064935064935,False,False,7
636,married,56,master,scientist,cellular,0.09380516690036418,False,True,False,True,0.03225806451612903,0.4935064935064935,False,True,5
637,married,43,master,teacher,telephone,0.07723113859438521,False,True,False,True,0.08064516129032258,0.32467532467532473,False,False,2
638,married,79,master,accountant,cellular,0.08105436240933715,False,False,False,True,0.0,0.7922077922077921,False,True,9
639,married,31,doctoral,student,cellular,0.07413422642765634,False,True,True,True,0.06451612903225806,0.16883116883116883,False,False,5
640,married,38,master,technician,cellular,0.07348861607368029,False,False,False,True,0.0,0.25974025974025977,False,False,11
641,married,36,doctoral,scientist,cellular,0.07463860951670014,False,False,False,True,0.0,0.2337662337662338,False,True,10
642,married,46,master,teacher,unknown,0.08185128769002634,False,True,False,True,0.0,0.3636363636363637,False,False,5
643,single,30,master,manager,cellular,0.07302458363176001,False,False,False,True,0.04838709677419355,0.15584415584415584,False,False,8
644,married,40,bachelor,engineer,cellular,0.10644500711180158,False,True,False,True,0.0,0.28571428571428575,False,True,5
645,married,32,bachelor,engineer,cellular,0.07282283039614248,True,True,False,True,0.03225806451612903,0.18181818181818182,False,True,4
646,single,29,doctoral,scientist,cellular,0.08997185542363137,False,False,False,True,0.0,0.14285714285714285,False,False,7
647,divorced,39,master,scientist,cellular,0.07653508993150479,False,True,False,True,0.016129032258064516,0.27272727272727276,False,False,5
648,single,31,master,engineer,unknown,0.07310528492600701,False,True,False,True,0.04838709677419355,0.16883116883116883,False,False,5
649,married,32,doctoral,manager,telephone,0.07713026197657646,False,True,False,True,0.08064516129032258,0.18181818181818182,False,True,5
650,single,25,master,unemployed,cellular,0.08866045939211752,False,True,False,True,0.0,0.09090909090909088,True,False,7
651,single,31,master,teacher,cellular,0.08651178743279096,False,True,False,True,0.04838709677419355,0.16883116883116883,False,True,5
652,married,45,master,engineer,cellular,0.10378186440165035,False,True,False,True,0.016129032258064516,0.3506493506493507,False,False,5
653,single,51,doctoral,manager,cellular,0.07229827198353694,False,True,True,False,0.016129032258064516,0.42857142857142855,False,True,5
654,married,58,master,scientist,cellular,0.0797026157306998,False,True,False,True,0.0967741935483871,0.5194805194805194,False,False,4
655,married,35,bachelor,architect,telephone,0.07280265507258074,True,False,False,True,0.0,0.2207792207792208,False,False,7
656,married,34,doctoral,manager,cellular,0.07280265507258074,False,False,False,True,0.0,0.2077922077922078,False,False,4
657,married,32,master,scientist,unknown,0.0854122322986755,False,True,False,True,0.016129032258064516,0.18181818181818182,False,False,5
658,married,29,master,technician,unknown,0.08764160555224906,False,True,False,True,0.016129032258064516,0.14285714285714285,False,False,6
659,married,35,doctoral,self-employed,cellular,0.08958852427595809,False,True,False,True,0.0,0.2207792207792208,False,False,5
660,married,36,master,engineer,unknown,0.0690197819047523,False,True,False,False,0.03225806451612903,0.2337662337662338,False,False,5
661,single,28,master,teacher,cellular,0.07670658018177967,False,True,False,True,0.016129032258064516,0.12987012987012986,False,True,5
662,single,29,master,technician,cellular,0.07521360623821005,False,True,False,True,0.0,0.14285714285714285,True,False,5
663,married,43,doctoral,scientist,cellular,0.07352896672080379,False,False,False,True,0.5,0.32467532467532473,False,False,8
664,single,37,doctoral,manager,cellular,0.07742280416822186,False,True,False,True,0.0,0.24675324675324678,False,False,5
665,married,35,doctoral,manager,unknown,0.09043588786555165,False,True,False,True,0.0,0.2207792207792208,False,False,5
666,married,47,master,scientist,cellular,0.07546579778273195,False,False,False,True,0.0,0.3766233766233767,True,False,3
667,single,32,doctoral,student,cellular,0.07191494083586367,True,False,False,False,0.016129032258064516,0.18181818181818182,False,False,11
668,divorced,40,master,scientist,cellular,0.07562720037122596,False,False,False,True,0.016129032258064516,0.28571428571428575,True,False,8
669,married,34,master,scientist,unknown,0.07693859640273983,False,True,False,True,0.0,0.2077922077922078,False,False,5
670,married,38,doctoral,manager,cellular,0.08467583298867157,False,True,False,True,0.0,0.25974025974025977,True,False,2
671,single,32,master,technician,cellular,0.07770525869808638,False,True,False,True,0.016129032258064516,0.18181818181818182,False,False,11
672,divorced,33,master,technician,unknown,0.06914083384612282,False,True,False,False,0.0,0.19480519480519481,False,False,5
673,married,38,bachelor,engineer,unknown,0.08804511202348408,False,True,False,True,0.27419354838709675,0.25974025974025977,False,False,6
674,single,27,bachelor,technician,cellular,0.07759429441849675,True,True,False,True,0.016129032258064516,0.11688311688311687,False,True,5
675,single,34,doctoral,manager,cellular,0.07280265507258074,False,False,False,True,0.0,0.2077922077922078,False,False,2
676,married,28,doctoral,scientist,cellular,0.07951095015686316,False,True,False,True,0.0,0.12987012987012986,False,False,7
677,married,60,master,engineer,unknown,0.07316581089669226,False,False,False,True,0.016129032258064516,0.5454545454545454,False,False,6
678,married,40,doctoral,retired,cellular,0.0739022102066962,False,True,False,True,0.0,0.28571428571428575,False,False,7
679,single,31,master,manager,cellular,0.09383542988570681,False,False,False,True,0.016129032258064516,0.16883116883116883,False,False,4
680,single,26,doctoral,student,cellular,0.09873803351121245,False,False,False,True,0.0,0.10389610389610388,True,False,7
681,married,52,master,technician,cellular,0.07935963523015001,False,False,False,True,0.016129032258064516,0.44155844155844154,False,True,10
682,divorced,47,master,engineer,cellular,0.07276230442545724,False,True,False,True,0.0,0.3766233766233767,False,False,7
683,married,55,bachelor,engineer,cellular,0.07639386266657253,False,False,False,True,0.016129032258064516,0.4805194805194805,False,False,8
684,married,39,master,engineer,cellular,0.07612149579848888,False,True,False,True,0.06451612903225806,0.27272727272727276,False,False,7
685,married,38,bachelor,engineer,unknown,0.14771363145736452,False,False,False,True,0.03225806451612903,0.25974025974025977,False,False,6
686,married,46,master,engineer,unknown,0.08229514480838487,True,True,False,True,0.0,0.3636363636363637,False,False,5
687,married,34,master,manager,cellular,0.08194207664605423,False,True,False,True,0.016129032258064516,0.2077922077922078,False,False,7
688,married,38,master,technician,cellular,0.17542443836943036,False,False,False,True,0.016129032258064516,0.25974025974025977,True,True,12
689,married,50,master,manager,cellular,0.08338461228071946,False,False,False,True,0.0,0.41558441558441556,True,False,7
690,married,44,doctoral,manager,cellular,0.0665180417830951,True,False,False,False,0.016129032258064516,0.3376623376623377,False,False,11
691,divorced,49,doctoral,manager,unknown,0.09431963765118884,True,True,False,True,0.0,0.40259740259740256,False,True,11
692,single,29,master,technician,cellular,0.07557676206232158,False,True,False,True,0.04838709677419355,0.14285714285714285,False,True,5
693,married,34,doctoral,manager,cellular,0.09010299502678276,False,True,False,True,0.03225806451612903,0.2077922077922078,False,False,7
694,married,54,master,teacher,unknown,0.07359958035326992,False,True,False,True,0.0,0.4675324675324675,False,False,5
695,single,33,master,engineer,cellular,0.21208300128113305,False,False,False,True,0.0,0.19480519480519481,False,True,4
696,married,41,master,scientist,unknown,0.0694838143466726,True,True,False,False,0.03225806451612903,0.29870129870129875,False,False,5
697,married,30,doctoral,manager,cellular,0.07908726836206637,True,True,False,True,0.04838709677419355,0.15584415584415584,False,False,7
698,single,33,doctoral,scientist,telephone,0.07633333669588727,False,False,False,True,0.016129032258064516,0.19480519480519481,False,False,8
699,married,51,doctoral,manager,cellular,0.1174405584529562,False,False,False,True,0.0,0.42857142857142855,True,False,4
700,married,43,master,technician,telephone,0.09342183575269089,False,False,False,True,0.0,0.32467532467532473,True,False,11
701,married,35,master,technician,cellular,0.07280265507258074,False,False,False,True,0.06451612903225806,0.2207792207792208,False,False,7
702,married,33,master,technician,unknown,0.0701092493770869,False,True,False,False,0.03225806451612903,0.19480519480519481,False,False,5
